name,description,isMandatory,impcParameterOrigId
Experimental design,NA,FALSE,38989
Experimental design,NA,FALSE,38990
Experimental design,NA,FALSE,38991
Experimental design,NA,FALSE,38992
Experimental design,NA,FALSE,38997
Experimental design,NA,FALSE,38998
Experimental design,NA,FALSE,38999
Experimental design,NA,FALSE,39003
Experimental design,NA,FALSE,39004
Experimental design,NA,FALSE,39005
Experimental design,NA,FALSE,39006
Experimental design,NA,FALSE,39007
Experimental design,NA,FALSE,39008
Experimental design,NA,FALSE,39009
Experimental design,NA,FALSE,39010
Experimental design,NA,FALSE,39011
Experimental design,NA,FALSE,39012
Experimental design,NA,FALSE,39013
Experimental design,NA,FALSE,39014
Experimental design,NA,FALSE,39015
Experimental design,NA,FALSE,39016
Experimental design,NA,FALSE,39017
Experimental design,NA,FALSE,39018
Experimental design,NA,FALSE,39019
Experimental design,NA,FALSE,39020
Experimental design,NA,FALSE,39021
Experimental design,NA,FALSE,39022
Experimental design,NA,FALSE,39023
Experimental design,NA,FALSE,39024
Experimental design,NA,FALSE,39025
Experimental design,NA,FALSE,39026
Experimental design,NA,FALSE,39027
Experimental design,NA,FALSE,39028
Experimental design,NA,FALSE,39029
Experimental design,NA,FALSE,39030
Experimental design,NA,FALSE,39031
Experimental design,NA,FALSE,39032
Experimental design,NA,FALSE,39033
Experimental design,NA,FALSE,39034
Experimental design,NA,FALSE,39035
Experimental design,NA,FALSE,39036
Experimental design,NA,FALSE,39037
Experimental design,NA,FALSE,39038
Experimental design,NA,FALSE,39039
Experimental design,NA,FALSE,39040
Experimental design,NA,FALSE,39041
Experimental design,NA,FALSE,39042
Experimental design,NA,FALSE,39043
Experimental design,NA,FALSE,39044
Experimental design,NA,FALSE,39045
Experimental design,NA,FALSE,39046
Experimental design,NA,FALSE,39047
Experimental design,NA,FALSE,39048
Experimental design,NA,FALSE,39049
Experimental design,NA,FALSE,39050
Experimental design,NA,FALSE,39051
Experimental design,NA,FALSE,39052
Experimental design,NA,FALSE,39053
Experimental design,NA,FALSE,39054
Experimental design,NA,FALSE,39055
Experimental design,NA,FALSE,39056
Experimental design,NA,FALSE,39057
Experimental design,NA,FALSE,39058
Experimental design,NA,FALSE,39059
Experimental design,NA,FALSE,39060
Experimental design,NA,FALSE,39061
Experimental design,NA,FALSE,39062
Experimental design,NA,FALSE,39063
Experimental design,NA,FALSE,39064
Experimental design,NA,FALSE,39065
Experimental design,NA,FALSE,39066
Experimental design,NA,FALSE,39067
Experimental design,NA,FALSE,39068
Experimental design,NA,FALSE,39069
Experimental design,NA,FALSE,39070
Experimental design,NA,FALSE,39071
Experimental design,NA,FALSE,39072
Experimental design,NA,FALSE,39073
Experimental design,NA,FALSE,39074
Experimental design,NA,FALSE,39075
Experimental design,NA,FALSE,39076
Experimental design,NA,FALSE,39077
Experimental design,NA,FALSE,39078
Experimental design,NA,FALSE,39079
Experimental design,NA,FALSE,39080
Experimental design,NA,FALSE,39081
Experimental design,NA,FALSE,39082
Experimental design,NA,FALSE,39083
Experimental design,NA,FALSE,39084
Experimental design,NA,FALSE,39085
Experimental design,NA,FALSE,39086
Experimental design,NA,FALSE,39087
Experimental design,NA,FALSE,39088
Experimental design,NA,FALSE,39089
Experimental design,NA,FALSE,39090
Experimental design,NA,FALSE,39091
Experimental design,NA,FALSE,39092
Experimental design,NA,FALSE,39093
Experimental design,NA,FALSE,39094
Experimental design,NA,FALSE,39095
Experimental design,NA,FALSE,39096
Experimental design,NA,FALSE,39097
Experimental design,NA,FALSE,39098
Experimental design,NA,FALSE,39099
Experimental design,NA,FALSE,39100
Experimental design,NA,FALSE,39101
Experimental design,NA,FALSE,39102
Experimental design,NA,FALSE,39103
Experimental design,NA,FALSE,39104
Experimental design,NA,FALSE,39105
Experimental design,NA,FALSE,39106
Experimental design,NA,FALSE,39107
Experimental design,NA,FALSE,39108
Experimental design,NA,FALSE,39109
Experimental design,NA,FALSE,39110
Experimental design,NA,FALSE,39111
Experimental design,NA,FALSE,39112
Experimental design,NA,FALSE,39113
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22656
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22657
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22658
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22659
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22660
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22661
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22662
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22663
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22664
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22665
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22666
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22667
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22668
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22669
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22670
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22671
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22672
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22673
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22674
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22675
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22676
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22677
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22678
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22679
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22680
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22681
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22682
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22683
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22684
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22685
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22686
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22687
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22688
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22689
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22690
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22691
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22692
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22693
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22694
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22695
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22696
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22697
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22698
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22699
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22700
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22701
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22702
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22703
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22704
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22705
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22706
Tissue Embedding and Block Banking,Collect and fix a standard list of tissues from the complete necropsy (see IMPC Gross Pathology &amp; Tissue Collection SOP)Trim the fixed tissues into cassettes for processingEmbed the tissues in paraffin in a standard orientation,FALSE,22707
